location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,Aside2_25691b5f,Только представь: еще 50 ударов... Хе-хе-хе...,,,,,,"Aside2 ""%%"""
,S_46c1175e,Х-хватит это гов...!{w=1.0}{nw},,,,,,"S ""%%"""
,narrator_bc040218_3,*Удар*{w=0.7}{nw},,,,,,"""%%"""
,S_fb2f8dcb,{size=-9}Ммммм!!!!{/size},,,,,,"S ""%%"""
,Aside8_0e30857d,"А???{w} Ах, наверное, послышалось... эта стена довольно-таки толстая, и звуки через нее плохо проходят...",,,,,,"Aside8 ""%%"""
,S_451fc690,"(Он специально это сделал во время того, как я начала говорить.)",,,,,,"S ""%%"""
,S_a8c7fe60,"(Если бы я не успела прикрыться руками, то мне был бы конец...)",,,,,,"S ""%%"""
,Aside2_3fd9c6dd,"Так вот, на чем я остановился... Ах да, это все растянется еще на целых 50 ударов...",,,,,,"Aside2 ""%%"""
,narrator_789f1010_7,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_4e3cf97d_4,*Удар*{w=0.7}{nw},,,,,,"""%%"""
,S_69dfad7a,"(Ах, нет...)",,,,,,"S ""%%"""
,Aside10_4576099d,"Ты просто представляешь, сколько это? Твоя задница уже достаточно красная после 18 ударов, а что же будет после 50???",,,,,,"Aside10 ""%%"""
,S_aa046984,Х-хватит... ахх...,,,,,,"S ""%%"""
,Aside11_85548cc5,"Мы можем это выяснить. Ты знаешь, что для этого нужно сделать.",,,,,,"Aside11 ""%%"""
,S_0acb14fc,(Я совершенно не хочу это узнавать!!!),,,,,,"S ""%%"""
,narrator_789f1010_8,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_789f1010_9,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_4e3cf97d_5,*Удар*{w=0.7}{nw},,,,,,"""%%"""
,Aside2_cb2c696c,"Давай же! Ты точно хочешь продолжения: с каждым последующим ударом твоя задница все больше жаждет этого, ты ей так развратно виляешь!",,,,,,"Aside2 ""%%"""
,S_f5b730e9,Э-это неправда!,,,,,,"S ""%%"""
,narrator_789f1010_10,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_4e3cf97d_6,*Удар*{w=0.7}{nw},,,,,,"""%%"""
,S_c364deff,(Ахх...),,,,,,"S ""%%"""
,Aside11_373bee2b,"Кричи, сучка! Давай!",,,,,,"Aside11 ""%%"""
,narrator_789f1010_11,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_4e3cf97d_7,*Удар*{w=0.7}{nw},,,,,,"""%%"""
,S_f632e824,(Я выдержу... у м-меня получится!),,,,,,"S ""%%"""
,narrator_ba093b90,"Стуков вошел во вкус, он уже не контролировал себя.",,,,,,"""%%"""
,narrator_e3ce932a,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,Aside3_867fdfc5,"Черт, я не могу остановиться! Это так... чудесно!",,,,,,"Aside3 ""%%"""
,narrator_734df7b6,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_789f1010_12,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_734df7b6_1,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_bc040218_4,*Удар*{w=0.7}{nw},,,,,,"""%%"""
,S_2234ce81,(Мммм... еще... не останавливайся.),,,,,,"S ""%%"""
,Aside4_359d6c73,"Давай, ты же хочешь выпустить наружу свои стоны! Сейчас самая лучшая для этого возможность!",,,,,,"Aside4 ""%%"""
,S_5953cf8c,"(Аххх... должна ли я терпеть... может, стоит...)",,,,,,"S ""%%"""
,narrator_734df7b6_2,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_789f1010_13,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_734df7b6_3,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_e3ce932a_1,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,S_03b838f1,(Аххх... у меня получится... я выдержу... я не за-кри-чу!!!),,,,,,"S ""%%"""
,Aside6_c3a26960,"Получай, непослушная, сучка!",,,,,,"Aside6 ""%%"""
,narrator_789f1010_14,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_734df7b6_4,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_e3ce932a_2,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,S_dd3a7945,(Ммм!!!),,,,,,"S ""%%"""
,S_6b91bf3d,"(Ахххх... я не знаю... все как в тумане... но так хорошо... я не хочу, чтобы это прекращалось.)",,,,,,"S ""%%"""
,narrator_789f1010_15,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_734df7b6_5,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_e3ce932a_3,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,S_4c04d89c,(Сколько ударов прошло? Сколько осталось...),,,,,,"S ""%%"""
,narrator_734df7b6_6,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_789f1010_16,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_c6c551fe,*Удар*{w=0.7}{nw},,,,,,"""%%"""
,narrator_96188554,"Стуков наконец-то смог остановиться. Дыхание участилось, его рука была уже красной, но не настолько, как задница Сары.",,,,,,"""%%"""
,Aside4_bb9f0827,"Хехе, кажется, я немного переборщил. Хе-хе-хе.",,,,,,"Aside4 ""%%"""
,S_dcc13884,Т-тут было больше 25...,,,,,,"S ""%%"""
,Aside4_86be630c,"Ну, я не думаю, что ты была против еще парочки лишних ударов. Да и все равно выдержала.",,,,,,"Aside4 ""%%"""
,S_b3f3fa68,К-конечно против! Хи-хи...,,,,,,"S ""%%"""
,S_55f88801,(Но у меня вышло... я выдержала... аххх...),,,,,,"S ""%%"""
,S_ea8efb80,В-выпусти меня... уже....,,,,,,"S ""%%"""
,Aside11_7f452715,"Да, конечно.",,,,,,"Aside11 ""%%"""
,intro_15c27d3f,,,,,,,"intro ""%%"""
,narrator_494fab39,Стена выпускает Сару.,,,,,,"""%%"""
,S_649fd658,Аааааххх... больно!!!,,,,,,"S ""%%"""
,Aside11_d5f52adc,"Мы только начали, а ты уже все? Ха-ха-ха! Могла бы продержаться хоть чуточку дольше!",,,,,,"Aside11 ""%%"""
,Aside12_277819fe,Но уговор есть уговор!,,,,,,"Aside12 ""%%"""
,S_86595f83,{size=+5}Ммммм!!! ДА-а-а-а-а...{/size},,,,,,"S ""%%"""
,Aside8_a13dcb85,!!!,,,,,,"Aside8 ""%%"""
,Aside4_c35b1ec4,Ха-ха-ха-ха-ха!!!,,,,,,"Aside4 ""%%"""
,Aside4_f4cb31a9,ХА-ХА-ХА-ХА!,,,,,,"Aside4 ""%%"""
,Aside11_19753379,Вот это я понимаю! Это было правильное решение!,,,,,,"Aside11 ""%%"""
,Aside10_e3e979e7,"А теперь приготовься, тебя ждет 50 ударов и я не собираюсь сдерживаться!",,,,,,"Aside10 ""%%"""
,Aside2_1fac2535,"Ты не смогла устоять перед неизведанным, тебе захотелось испытать это, да???",,,,,,"Aside2 ""%%"""
,S_f752e78f,(Аххх... неужели это так хорошо видно?),,,,,,"S ""%%"""
,S_099ac3e0,"Х-хватит трепаться, приступай уже...",,,,,,"S ""%%"""
,Aside11_e90d0ad0,"Хе-хе, хорошо, теперь ты можешь не сдерживать свои стоны. Просто получай удовольствие!",,,,,,"Aside11 ""%%"""
,narrator_f220bc2d,*Удар*,,,,,,"""%%"""
,S_c78bff75,{size=+5}Аааххх...{/size},,,,,,"S ""%%"""
,Aside10_c3fb0842,Да... громче!,,,,,,"Aside10 ""%%"""
,narrator_9ba6ff42,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_bbf25b97,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_812f6ed0,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_0d6b4ee5,*Удар*{w=0.5},,,,,,"""%%"""
,S_0d180b37,Аххх... нет... остановись...,,,,,,"S ""%%"""
,narrator_812f6ed0_1,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_bbf25b97_1,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_9ba6ff42_1,*Удар*{w=0.5}{nw},,,,,,"""%%"""
,narrator_0d6b4ee5_1,*Удар*{w=0.5},,,,,,"""%%"""
,narrator_5ed0d835,*Удар*,,,,,,"""%%"""
,S_20872a44,Аххх!,,,,,,"S ""%%"""
,narrator_179305fa,*Удар*,,,,,,"""%%"""
,S_c7581363,Ммм!!,,,,,,"S ""%%"""
,narrator_f220bc2d_1,*Удар*,,,,,,"""%%"""
,S_bb5f2c92,Больно...,,,,,,"S ""%%"""
,centered_362bb6f9,Приблизительно через 40 ударов.,,,,,,"centered ""%%"""
,S_0206a3cc,Хе-хе-хе-хе...,,,,,,"S ""%%"""
,S_a63271bf,"(Т-так вот, ч-что такое 50 ударов... М-м-моя попа... она горит...)",,,,,,"S ""%%"""
,S_851368a7,В-выпусти меня...,,,,,,"S ""%%"""
,Aside2_cc5dd9e2,"Да, конечно, только подожди чуть-чуть.",,,,,,"Aside2 ""%%"""
,S_5f4aed25,"Эй, ч-что ты там задумал...",,,,,,"S ""%%"""
,Aside11_0a7c35f8,Нужно запечатлеть это дело.,,,,,,"Aside11 ""%%"""
,S_14cf0905,"(Ооо нет, только не сейчас... нет-нет-нет.)",,,,,,"S ""%%"""
,S_444351b1,Д-даже не думай...,,,,,,"S ""%%"""
,S_b772e21d,(Черт... только не это... я сейчас... ооо нет...),,,,,,"S ""%%"""
,S_ada75bd5,ММММММММММММ!!!,,,,,,"S ""%%"""
,S_53a88aef,Хе-хе-хе...,,,,,,"S ""%%"""
,Aside8_1877af95,!!!,,,,,,"Aside8 ""%%"""
,Aside11_2f109559,"Вот это сюрприз, ты только что кончила от того, что я делал твою голограмму?",,,,,,"Aside11 ""%%"""
,S_cad5291a,{size=-5}Н-не... э-это не так...{/size},,,,,,"S ""%%"""
,S_8854781b,"(Черт, эти его голограммы... мое тело реагирует само по себе...)",,,,,,"S ""%%"""
,Aside10_cb426fb6,"Хе-хе-хе, ну что же, все готово, выпускаю.",,,,,,"Aside10 ""%%"""
,narrator_a745b281,"Сара освобождается из ловушки, но в этот раз ей понадобилось куда больше времени, чтобы выбраться. Ее тело было ослаблено, неизвестно, то ли от количество ударов, то ли из-за удовольствия, которое она получила.",,,,,,"""%%"""
,A_cadba6bf,"Хе-хе-хе, ну вот, теперь твое наказание можно считать вполне приемлемым.",,,,,,"A ""%%"""
,A_3480f388,"Если вдруг еще захочешь туда залезть, то я всегда буду рад повторить. Ха-ха-ха.",,,,,,"A ""%%"""
,narrator_6672e696,"В этот момент Стуков направился к выходу, разминая свою руку после этой порки.",,,,,,"""%%"""
,S_503eab4f,У меня получилось!,,,,,,"S ""%%"""
,C_be7394a5,(Получилось выхватить дополнительно 50 ударов?),,,,,,"C ""%%"""
,S_9dfee84c,"Нет, выдержать это!",,,,,,"S ""%%"""
,C_d348b17a,"(Сделаю вид, что я ничего не знаю.)",,,,,,"C ""%%"""
,S_5a52721e,...,,,,,,"S ""%%"""
,S_63ddd483,"Но... ай... моя попа... я теперь не знаю, как мне сидеть. Да что сидеть, ходить даже больно...",,,,,,"S ""%%"""
,S_c146390e,Но эта боль... у меня от нее начинает бешено биться сердце...,,,,,,"S ""%%"""
,A_0498d9fb,"Что ж, это было неплохо. Но могло быть гораздо лучше.",,,,,,"A ""%%"""
,A_5e503038,"Подумай над тем, что я говорил, хе-хе-хе.",,,,,,"A ""%%"""
,narrator_12341235,После этих слов Стуков подмигнул Саре и направился к выходу.,,,,,,"""%%"""
,S_5a52721e_1,...,,,,,,"S ""%%"""
,S_4c5bf1cd,(Черт... моя попа... она вся горит... а что бы с ней было после 50...),,,,,,"S ""%%"""
,narrator_3dcfccbe,Сара сглотнула.,,,,,,"""%%"""
,S_bcb6bdb4,Брррр... не время сейчас о таком думать!,,,,,,"S ""%%"""
,C_1346b099,"(Думаю, стоит посетить омут рождения, он легко справится с такими повреждениями.)",,,,,,"C ""%%"""
,S_caa42553,"(Хм, возможно, это хорошая идея.)",,,,,,"S ""%%"""
,narrator_9d96b2f9,"Попа Сары в огне, но она чувствует себя удовлетворенной, ее настроение слегка ухудшается.",,,,,,"""%%"""
,narrator_81ce1c1d,"Попа Сары в огне, и она чувствует себя слегка неудовлетворенно, ее настроение немного ухудшается.",,,,,,"""%%"""
,C_c6d08481,"(Ммм, нас ждет очередная игра? Может, послушаешь Стукова и просто его позовешь? Зачем эта вся прелюдия со стеной?)",,,,,,"C ""%%"""
,S_221d8a7b,Не дождешься! У меня для такого случая была припрятана одна идея.,,,,,,"S ""%%"""
,C_54bce67f,"(Может, расскажешь мне?)",,,,,,"C ""%%"""
,S_2d2f1d86,"В этом нет необходимости, сейчас ты все сам увидишь.",,,,,,"S ""%%"""
,S_0afa7d96,"Я много тренировалась без одежды и начала замечать за собой, что обнаженная я куда проворнее.",,,,,,"S ""%%"""
,S_76158a6a,"Это, конечно, звучит странно, так как броня призраков и так очень легкая и почти не сковывает движения. Но в данной ситуации важен каждый лишний грамм.",,,,,,"S ""%%"""
,C_22f86ad9,"(Так, может, перед попыткой нужно по-большому сходить?)",,,,,,"C ""%%"""
,S_ceb8f960,...,,,,,,"S ""%%"""
,S_e3596c98,Ты идиот?,,,,,,"S ""%%"""
,C_1d3af5ec,(... Нет...),,,,,,"C ""%%"""
,S_902f3b9b,А мне кажется да...,,,,,,"S ""%%"""
,S_ceb8f960_1,...,,,,,,"S ""%%"""
,S_66f2de2a,"Так вот, таким образом я буду еще быстрее, также собираюсь использовать один боевой прием.",,,,,,"S ""%%"""
,C_f43ef46c,"(Ну знаешь, идея действительно хорошая, Стукову не придется раздевать тебя, а значит вы быстрее перейдете к его игре.)",,,,,,"C ""%%"""
,S_ceb8f960_2,...,,,,,,"S ""%%"""
,S_a2d7ae7d,Ты меня вообще слушал? Я не об этом говорила!,,,,,,"S ""%%"""
,C_56958eac,(Ха-ха-ха.),,,,,,"C ""%%"""
,S_02399315,"(Ладно, время пришло, нужно начинать.)",,,,,,"S ""%%"""
,narrator_8c62c55b,"Неспешно Сара начала оголять свое тело, сначала скинув броню, а после и свое нижнее белье.",,,,,,"""%%"""
,C_48864d7b,(Мне кажется или я чувствую небольшое возбуждение от предстоящего?),,,,,,"C ""%%"""
,S_e49b9ae6,"М-мое тело само реагирует, когда я подхожу к этой стенке...",,,,,,"S ""%%"""
,C_31c2ff47,(Ну это не так плохо. Хе-хе.),,,,,,"C ""%%"""
,S_1d1a3d0c,Я должна максимально сосредоточиться...,,,,,,"S ""%%"""
,S_6cc9a338,Но в случае неудачи... Меня будет ждать снова его игра... ахх...,,,,,,"S ""%%"""
,narrator_ec12f5f1,Тыж,,,,,,"""%%"""
,narrator_ed75371a,"Сара решила привести себя в чувство, ударив двумя руками по щекам.",,,,,,"""%%"""
,S_e7f444b5,"Отлично, так-то лучше.",,,,,,"S ""%%"""
,C_49087b2a,"Может, нужно было лучше по ягодицам или по груди?",,,,,,"C ""%%"""
,S_fdb1c571,Тссс!,,,,,,"S ""%%"""
,S_ac88b94c,Я готова!,,,,,,"S ""%%"""
,narrator_2cd8eee8,"Настает момент – разбежка, прыжок и вот Сара уже в заранее спланированном полёте. Группируется, обученным приемом в атаке выставляет ноги.",,,,,,"""%%"""
,S_590bb426,Ха-я!,,,,,,"S ""%%"""
,narrator_956fa4b6,*Удар*,,,,,,"""%%"""
,S_c0836b2f,Да как так-то?!,,,,,,"S ""%%"""
,S_0e78e610,"У меня почти получилось... Но черт... застрять тут, да и еще в такой позе...",,,,,,"S ""%%"""
,C_81802ffd,(Да... неловко получилось...),,,,,,"C ""%%"""
,C_dd3196e9,(...),,,,,,"C ""%%"""
,C_72b372a3,"(Знаешь, я бы не хотел оказаться с тобой в одном надзирателе...)",,,,,,"C ""%%"""
,S_9676b118,"Что ты несешь, каком еще надзирателе...",,,,,,"S ""%%"""
,C_dd3196e9_1,(...),,,,,,"C ""%%"""
,S_a2283fed,Ааа...!!! Придурок...,,,,,,"S ""%%"""
,S_494cbfe6,Ты и так со мной в одном 'надзирателе'.,,,,,,"S ""%%"""
,C_1d6cf45e,"(Вот-вот, но я бы не хотел...)",,,,,,"C ""%%"""
,S_f9ca60b1,Не отвлекай меня...,,,,,,"S ""%%"""
,C_3226b2b9,"(Но хочу заметить, что я был весьма удивлен, у тебя действительно почти получилось! Ты была так близко, еще бы чуть-чуть и ты пролезла!)",,,,,,"C ""%%"""
,S_9d4986c0,"Что, правда???",,,,,,"S ""%%"""
,C_bc9589b3,(Нет.),,,,,,"C ""%%"""
,S_a9373d9a,Грр... САЙ'МОН! Не самое подходящее время ты выбрал для шуток своих!,,,,,,"S ""%%"""
,S_baaee901,"(Черт... теперь эта идея не выглядит такой уж хорошей, как до этого...)",,,,,,"S ""%%"""
,S_011aa6a8,"Черт, совсем никак не выбраться...",,,,,,"S ""%%"""
,C_ceeb1918,"(Ладно, тогда, я думаю, стоит позвать Стукова. Вот он удивится от увиденного, ха-ха-ха.)",,,,,,"C ""%%"""
,S_dc780b35,"С-стой... возможно, п-получится у меня...",,,,,,"S ""%%"""
,S_873a55f3,(Черт... как всегда намертво...),,,,,,"S ""%%"""
,S_daa7c9c1,Выхода нет... остается звать...,,,,,,"S ""%%"""
,narrator_c10a464c,"Периодически Сара делала попытки освободиться, но все они были безуспешными.",,,,,,"""%%"""
,centered_cc2d05b6,"Прошло некоторое время, прежде чем Стуков пришел.",,,,,,"centered ""%%"""
,Aside4_90bf63ff,"Так-так-так, кто-то у нас т...",,,,,,"Aside4 ""%%"""
,Aside8_fc86a80c,...,,,,,,"Aside8 ""%%"""
,Aside4_e6e52039,"Хо-хо-хо, вот это я удачненько.",,,,,,"Aside4 ""%%"""
,Aside11_35d6a4fa,"Очень рад, что мы с тобой на одной волне, мне тоже немного надоело однообразие. И вот я прихожу, а тут ты мне приготовила такой вот сюрприз. Хе-хе-хе.",,,,,,"Aside11 ""%%"""
,S_6696dc24,"Н-не выдумывай, я просто пробовала новый способ...",,,,,,"S ""%%"""
,Aside4_1df3fda1,"Да-да-да, не важно. В общем, не будем терять время.",,,,,,"Aside4 ""%%"""
,S_8f421a93,(Черт... эти его 'игры'...),,,,,,"S ""%%"""
,narrator_0081f912,"Стуков, облизнувшись, начал подходить к Саре ускоренным шагом.",,,,,,"""%%"""
,Aside11_cf5ab2bd,"Раз ты сегодня такая выдумщица, думаю, мне также нужно сделать тебе небольшой сюрприз.",,,,,,"Aside11 ""%%"""
,S_80d8076f,"Никакая я не выдумщица, и не нужно мне никаких подарков... п-просто начинай свою игру и покончим с этим скорее.",,,,,,"S ""%%"""
,S_5616b0ff,(О чем он говорит... я просто хотела выбраться...),,,,,,"S ""%%"""
,Aside2_63edb037,"Деточка, будь с собой откровенной. Я уже отсюда могу увидеть, насколько влажная твоя киска.",,,,,,"Aside2 ""%%"""
,S_2961757d,(П-прекрати на нее пялиться... ахх...),,,,,,"S ""%%"""
,Aside3_08afb1cc,"Ты уже там себе нафантазировала небось, что же это может быть?",,,,,,"Aside3 ""%%"""
,Aside4_475464cc,Ха-ха-ха-ха!,,,,,,"Aside4 ""%%"""
,S_be8c55de,Н-неправда...,,,,,,"S ""%%"""
,S_42934917,"(Аххх... но моя киска действительно начала увлажняться, как только он пришел...)",,,,,,"S ""%%"""
,S_93780d91,Это все из-за твоих извращенных игр...,,,,,,"S ""%%"""
,Aside11_0574421b,"Хе-хе, я рад это слышать.",,,,,,"Aside11 ""%%"""
,Aside10_9ec5ffe2,Но сперва нам нужно как следует тебя подготовить к этому.,,,,,,"Aside10 ""%%"""
,S_3cb86711,Подготовить? Раньше не было никаких подготовок!,,,,,,"S ""%%"""
,Aside11_499489f9,Раньше ты не дразнила меня своим развратным телом настолько сильно. Хе-хе-хе.,,,,,,"Aside11 ""%%"""
,S_4ff6261e,(Аааааа... я и сейчас этого не делаю... аххх.. черт...),,,,,,"S ""%%"""
,S_3887f81c,!!!,,,,,,"S ""%%"""
,S_d2c1235e,Стена... с ней что-то происходит...,,,,,,"S ""%%"""
,Aside2_814606d3,"Не бойся, просто расслабься. Все идет строго по плану.",,,,,,"Aside2 ""%%"""
,S_7924f93c,(Расслабиться? Как тут можно расслабиться???),,,,,,"S ""%%"""
,S_4d068a92,"Аахххх... ч-что это за жидкость, ммм... м-мое тело.",,,,,,"S ""%%"""
,narrator_fd6e2973,"Стена стала издавать странные звуки и через мгновение из пор внутри стены начала выделяться неизвестная жидкость, которая постепенно, дюйм за дюймом покрыла все голое тело Сары.",,,,,,"""%%"""
,Aside11_c544f191,"Подожди еще чуть-чуть, ты ее полюбишь, хе-хе-хе.",,,,,,"Aside11 ""%%"""
,S_98aff98f,"Полюблю??? Этого не может быть... аххх... п-после этой жидкости тело начинает щипать и оно становится... таким горячим, ахх...",,,,,,"S ""%%"""
,Aside10_d8d27f14,"Именно, в этом вся суть.",,,,,,"Aside10 ""%%"""
,S_a68a4da1,"(Аххх... нет... эта жидкость... она продолжает выделяться, черт... аххх.. я так с ума сойду...)",,,,,,"S ""%%"""
,S_9bc1b015,"М-мое тело... все мое тело покалывает, и оно... как же оно чешется...",,,,,,"S ""%%"""
,narrator_d5650878,"Жидкость продолжала покрывать тело Сары целиком, не оставляя ни одного сухого места на нем.",,,,,,"""%%"""
,Aside4_564a801e,"Ха-ха-ха, ты так развратно извиваешься, это просто праздник для моих глаз.",,,,,,"Aside4 ""%%"""
,S_cbf28f2f,"(Ахх... н-не смотри на меня, ты делаешь только хуже...)",,,,,,"S ""%%"""
,S_0c9a850d,М-мне нужно почесать его... Но я не могу себе помочь... аххх...,,,,,,"S ""%%"""
,Aside2_2934a622,"Не переживай, я как раз тут для этого. Хе-хе-хе.",,,,,,"Aside2 ""%%"""
,S_c223fdd7,"Ты только и ждешь этого, аххх... ммм...",,,,,,"S ""%%"""
,S_f2c498f0,"(Ч-черт... на самом деле сейчас я даже не против, чтобы он почесал его... ахх...)",,,,,,"S ""%%"""
,Aside11_ad6b01d6,"Давай, скажи мне, какую часть ты хочешь, чтобы я потрогал?",,,,,,"Aside11 ""%%"""
,S_d77d0a4b,"(Т-так чешется... мне нужно э-это! Проклятая жидкость, чертов Стуков, они заставляют меня.)",,,,,,"S ""%%"""
,S_65f1856c,"Грудь...{w} я хочу, чтобы ты унял это чувство на моей груди.",,,,,,"S ""%%"""
,S_9304f741,"Живот, я не могу больше... он так жжется, потри его скорее!",,,,,,"S ""%%"""
,S_607cb0c9,Т-там снизу...{w} потри там снизу... все просто в огне!,,,,,,"S ""%%"""
,Aside8_fc86a80c_1,...,,,,,,"Aside8 ""%%"""
,A_6ca6217c,"Мы с тобой это уже проходили. Если ты хочешь, чтобы я 'помог' тебе, то ты должна как следует меня попросить.",,,,,,"A ""%%"""
,S_c0eac00f,Т-ты снова за свое... с-сейчас не лучшее время!,,,,,,"S ""%%"""
,Aside9_fd2de4ca,"Ха-ха-ха! Еще как лучшее! Давай, ты должна четко и ясно дать мне понять, чего именно ты от меня хочешь.",,,,,,"Aside9 ""%%"""
,S_bc101b27,"(Аххх... он снова хочет перекрутить все так, будто извращенка тут я...)",,,,,,"S ""%%"""
,S_9c80e5d9,(Но если я этого не сделаю... то сойду с ума...),,,,,,"S ""%%"""
,Aside11_120fcd21,"Давай, я жду.",,,,,,"Aside11 ""%%"""
,S_90a82854,"Я хочу, чтобы ты поиграл с моей грудью... и не забудь про мои возбужденные соски.",,,,,,"S ""%%"""
,S_ac5bf513,П-поиграйся с моим развратным животом... м-мне это очень нужно...,,,,,,"S ""%%"""
,S_4c91824b,"М-мне нужно, чтобы ты поигрался с моей промежностью... аххх... и с моим грязным клитором!",,,,,,"S ""%%"""
,S_227aa018,(Ч-черт... с каждым новым разом мне становится все легче говорить ему грязные вещи... и в это же время внутри меня прямо что-то загорается. Неужели мне и вправду так нравится это?),,,,,,"S ""%%"""
,Aside4_ba79c8b6,"Хе-хе, ну раз ты так просишь, то как я могу отказать? Готов протянуть тебе руку помощи.",,,,,,"Aside4 ""%%"""
,S_e0727af0,"Да-да-да! Скорее, я не могу больше!",,,,,,"S ""%%"""
,S_5b5b5f12,Ооо дааа... сильнее!!! То есть н-нет... аххх... Ууууу!!!,,,,,,"S ""%%"""
,Aside11_74f7905b,"Это только начало, подожди немножко, сейчас будет лучше. Хе-хе-хе.",,,,,,"Aside11 ""%%"""
,S_2325deb4,"Мммм, даааа!!!",,,,,,"S ""%%"""
,Aside4_7a1efd2e,"Ты действительно становишься все ближе к типу девушек, которые мне нравятся. Хе-хе-хе.",,,,,,"Aside4 ""%%"""
,S_970d32bc,"Х-хватит, п-просто продолжай т-тереть их...",,,,,,"S ""%%"""
,Aside11_a44321fb,"Не стесняйся, говори прямо: тереть твои развратные сиськи и торчащие соски.",,,,,,"Aside11 ""%%"""
,S_cfa33e00,"Да-да-да, мои сосочки... ммм...",,,,,,"S ""%%"""
,S_e8b30d56,Мои развратные соски!!! МММ!!!,,,,,,"S ""%%"""
,S_9793aebc,"Х-хватит, п-просто продолжай...",,,,,,"S ""%%"""
,Aside2_84abe5c0,"Тебе нравится это, да?",,,,,,"Aside2 ""%%"""
,S_579a6b16,"Да-да-да, главное не останавливайся!",,,,,,"S ""%%"""
,Aside11_689f74d8,А как тебе вот тут?,,,,,,"Aside11 ""%%"""
,S_38afc45d,Ммм!!!,,,,,,"S ""%%"""
,S_8fbe7d49,Как же х-хорошо...,,,,,,"S ""%%"""
,Aside4_f345dab1,"Черт, я и не думал, что тебя это настолько заведет, хе-хе-хе, так куда интересней.",,,,,,"Aside4 ""%%"""
,S_34ef2c6b,(Аххх... чего он остановился?... м-мне нужно еще... этого недостаточно!),,,,,,"S ""%%"""
,Aside11_4631d863,"Отлично, с чем ты хочешь, чтобы я дальше поиграл?",,,,,,"Aside11 ""%%"""
,S_3b8abadb,"М-мало, г-грудь... нужно больше, ... п-поиграйся с моими развратными сиськами, сжимай их... делай все, что хочешь, и погрубее, только начинай быстрее!",,,,,,"S ""%%"""
,Aside4_e71e10e8,"Ха-ха-ха, тебе все мало? Я же только закончил с твоей грудью!",,,,,,"Aside4 ""%%"""
,S_6502880f,Аххх... п-просто сделай это!,,,,,,"S ""%%"""
,S_54fcd83c,"Г-грудь...{w} мои развратные сиськи. П-поиграйся с ними, сжимай их...{w} делай все, что хочешь, только начинай быстрее!",,,,,,"S ""%%"""
,Aside10_8ff2b749,"А как же сосочки? Ты ничего про них не сказала. Неужели ты не хочешь, чтобы я с ними поигрался?",,,,,,"Aside10 ""%%"""
,S_adf48f7f,"(Ч-черт... аххх... он специально тянет время... он дьявол во плоти... я держусь из последних сил... мое тело не продержится так долго, оно все в огне!)",,,,,,"S ""%%"""
,S_3fb77be2,"Х-хочу! Я люблю, когда ты играешься с ними. Т-ты знаешь, мне нравится, когда ты их очень сильно сжимаешь! М-можешь прямо с них и начать!",,,,,,"S ""%%"""
,S_889c486e,"М-мне мало... х-хочу еще... т-три мой живот! Я хочу, чтобы ты занялся им... и как можно грубее, как ты любишь, п-поиграйся с ним как следует! И поскорее!",,,,,,"S ""%%"""
,Aside4_8d66187a,"Ха-ха-ха, я же только с ним закончил, неужели тебе так сильно понравилось?",,,,,,"Aside4 ""%%"""
,S_903be604,"Да, я обожаю, когда ты его трешь, п-потри его снова...",,,,,,"S ""%%"""
,S_7ecb7f21,"Т-три мой живот! Я хочу, чтобы ты занялся им...{w} п-поиграйся с ним как следует! Только не тяни, аххх... я долго не выдержу...",,,,,,"S ""%%"""
,Aside10_ac86000a,"А пупок? Тебе нравится, когда я уделяю ему внимание?",,,,,,"Aside10 ""%%"""
,S_a67a8de3,(Он издевается... он специально тянет время...),,,,,,"S ""%%"""
