location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,A_83a40c7e,"*Кхм*, об ооочень особенном оружии!",,,,,,"A ""%%"""
,S_bd46aee1_1,!!!,,,,,,"S ""%%"""
,S_150d87c7,Ты совсем идиот???,,,,,,"S ""%%"""
,A_593460e5,Ха-ха-ха-ха.,,,,,,"A ""%%"""
,S_4249e12d,Ты им наплел совершенно очевидную чушь... как они могли поверить в это?..,,,,,,"S ""%%"""
,A_76d3d65e,"Ха-ха-ха, на самом деле я могу стрелять из него, как из настоящей пушки. Хочешь, покажу?",,,,,,"A ""%%"""
,Ov_cfc4d084,"(Даа, покажи нам. Мы желаем увидеть это особое терранское оружие в действии.)",,,,,,"Ov ""%%"""
,S_dc56281a,Конечно же нет!,,,,,,"S ""%%"""
,A_f45b0640,"Увы, но без помощи Сары я не смогу им воспользоваться. Это очень грозное приспособление.",,,,,,"A ""%%"""
,S_ebf84325,Это вообще никакое не оружие!,,,,,,"S ""%%"""
,Ov_0c4ce887,(Нет? Тогда что это?),,,,,,"Ov ""%%"""
,S_068ed261_1,...,,,,,,"S ""%%"""
,A_bd2f1aca,"Хе-хе-хе, действительно, если это не оружие, тогда что?",,,,,,"A ""%%"""
,S_74fb9ae6,Это...,,,,,,"S ""%%"""
,A_f02b8b8f,"Думаю, на сегодня и так достаточно. Мы обговорим все детали с Сарой и перенесем демонстрация оружия на следующий раз.",,,,,,"A ""%%"""
,S_1e656887,Н-ничего я не буду с тобой обсуждать!!!,,,,,,"S ""%%"""
,Ov_ae47fc6f,(Как быстро летит время! Мы благодарим Сару еще раз за визит и надеемся узнать о сокрушительном оружии терранов.),,,,,,"Ov ""%%"""
,S_c072c4c5,(Это бесполезно...),,,,,,"S ""%%"""
,S_985eb0b9,Ты совсем обалдел?!,,,,,,"S ""%%"""
,A_63457d57,Да ладно тебе! У этих парней очень скучная жизнь.,,,,,,"A ""%%"""
,S_4d45fa76,Все равно это не повод вешать им лапшу на уши!,,,,,,"S ""%%"""
,A_c4469a5f,"Ааа, да ладно тебе. Просто сказал им пару интересных вещей.",,,,,,"A ""%%"""
,A_5950ff14,Но на самом деле... подумай сама.,,,,,,"A ""%%"""
,A_bf0922dc,Этой штуковиной действительно можно человека убить. Ха-ха-ха!,,,,,,"A ""%%"""
,S_be65aa7c,Ты точно идиот...,,,,,,"S ""%%"""
,A_a97c8012,Вот и славно! В следующий раз мы проведем полевые испытания особого оружия у них на глазах!,,,,,,"A ""%%"""
,S_7c55a6c7,СТУКОВ!!!,,,,,,"S ""%%"""
,A_50222cd1,Ладно-ладно.,,,,,,"A ""%%"""
,A_97dc4dc5,*Звук передернутого затвора*,,,,,,"A ""%%"""
,A_c86f5979,{size=+10}ХА-ХА-ХА-ХА!!!{/size},,,,,,"A ""%%"""
,narrator_ed699e8b,С громким хохотом Стуков направился в сторону комнаты Сары.,,,,,,"""%%"""
,S_a3d43906,Мы остаемся.,,,,,,"S ""%%"""
,S_fcc372ed,Мы возвращаемся.,,,,,,"S ""%%"""
,A_5101a831,"Ооо, ты хочешь, чтобы мы остались у тебя и занялись поистине развратными вещами? Я только за!",,,,,,"A ""%%"""
,S_eb25188b,"Нет, я не это имела в виду.",,,,,,"S ""%%"""
,A_40b3f0f3,"Мы с тобой можем остаться у тебя, еще пополнить мою коллекцию твоих развратных голограмм. Кто знает, чем мы еще можем заняться.",,,,,,"A ""%%"""
,S_ae5c52e6,Ну уж нет. Я передумала.,,,,,,"S ""%%"""
,A_ea3f5d78,"Точно? Как жаль. Ну ладно, так как мы все же пойдем?",,,,,,"A ""%%"""
