location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,S_c47f1cb7,Стоит разузнать у Лиззары об этом очень полезном устройстве в душе. И сказать спасибо за это изобретение.,,,,,,"S ""%%"""
,S_2178b928,"Интересно, они выпускают их массово или же это для узкого круга населения? Может, из-за этого протоссов называют самыми развитыми? Они не упустили ни одну из сфер жизни, хи-хи.",,,,,,"S ""%%"""
,narrator_dac4414c,"Сара вернула все в прежний вид, убирая голограмму и все, что от нее произошло, с помощью кристалла.",,,,,,"""%%"""
,S_64ac87c5,"Надеюсь, я еще вернусь к тебе когда-нибудь.",,,,,,"S ""%%"""
,S_65bfed21,"Кажется, стоит как следует задуматься о своей чистоплотности.",,,,,,"S ""%%"""
,S_c97a34da,Все переживания как рукой смыло...,,,,,,"S ""%%"""
,S_ba1c3a1d,СТОП. Я же не могу залететь от этой штуковины?!,,,,,,"S ""%%"""
,S_745657ac,"Шанс, что репродуктивная система протоссов схожа с нашей весьма невелик, верно ведь, хе? Но этот член и его сперма... Это было бы не совсем хорошо! Нужно срочно разузнать об этом, не хотелось бы забеременеть от голограммы члена... хоть даже и хорошего члена.",,,,,,"S ""%%"""
,narrator_51945534,"В спешке Сара покинула душ, не только восстановив чистоту своей кожи, но и свое эмоциональное здоровье.",,,,,,"""%%"""
,intro_a4cb0784,,,,,,,"intro ""%%"""
,intro_942616e9,,,,,,,"intro ""%%"""
,intro_942616e9_1,,,,,,,"intro ""%%"""
,intro_942616e9_2,,,,,,,"intro ""%%"""
,S_676b67b4,"У меня не было выбора... Меня держали насильно, пресекая любые попытки выбраться. Они бы продолжили использовать меня в своих целях, даже если бы я отказалась от мести Менгску. Я просто выбрала меньшее из зол от безысходности.",,,,,,"S ""%%"""
,L_bc475841,"(Да, я была чуть дальше, чем заходили остальные. От этого корабля кровь застывает в жилах. Но Сару можно понять, ее предали таким мерзким образом. Оставить на погибель...)",,,,,,"L ""%%"""
,p1_e83b5606,"(Кажется, этот человек еще хуже, чем сами зерги. Его необходимо в обязательном порядке остановить. Такой успех зергов не приведет ни к чему хорошему.)",,,,,,"p1 ""%%"""
,p2_bd94ccb5,"(Он не понимает, что делает. Такие люди представляют особую опасность.)",,,,,,"p2 ""%%"""
,L_febfc90f,"(Может... Тогда мы поможем Саре отомстить? Обе стороны сейчас заинтересованы в наказании Менгска, но, мне кажется, последний удар имеет право нанести Сара.)",,,,,,"L ""%%"""
,p1_9c09d782,"(Теперь она часть нашей команды. Нет разницы, кто нанесет последний удар, но если она так нуждается в отмщении, то мы можем предоставить ей эту возможность. Мы поможем ей, а она поможет нам.)",,,,,,"p1 ""%%"""
,p2_5d8cc401,"(Но только при условии, что она поможет нам в борьбе с зергами. Надеюсь, что она не успела проникнуться к ним чувствами.)",,,,,,"p2 ""%%"""
,S_899ad68c,"Нет, вовсе нет.",,,,,,"S ""%%"""
,Ak_fe2c8c81,"Месть... Хорошая вещь, когда она направлена на благие цели.",,,,,,"Ak ""%%"""
,intro_942616e9_3,,,,,,,"intro ""%%"""
,centered_30acaf44,Some time later.,,,,,,"centered ""%%"""
,intro_942616e9_4,,,,,,,"intro ""%%"""
,intro_942616e9_5,,,,,,,"intro ""%%"""
,intro_942616e9_6,,,,,,,"intro ""%%"""
,intro_942616e9_7,,,,,,,"intro ""%%"""
,intro_942616e9_8,,,,,,,"intro ""%%"""
,intro_942616e9_9,,,,,,,"intro ""%%"""
,intro_942616e9_10,,,,,,,"intro ""%%"""
,centered_0018dfc0,{size=+10}Конец. \nОкончание {color=#8cd099}B1: Свобода.{/color}{/size},,,,,,"centered ""%%"""
,narrator_940f10d3,"Поздравляем вас, вы завершили игру {color=#8cd099}помогая Саре избежать участи Роя, кто знает какая ее судьба будет теперь ждать.{/color}",,,,,,"""%%"""
,narrator_df4f1e8f,Но это всего одно окончание из многих возможных.,,,,,,"""%%"""
